rougeLsum,length,str_em,Disambig-F1,ovscore
29.03225806451613,12.0,50.0,50.0,38.100038100057155
43.37349397590361,24.0,100.0,50.0,46.56903154237997
7.142857142857142,2.0,33.33333333333333,33.33333333333333,15.43033499620919
37.49999999999999,41.0,0.0,0.0,0.0
17.857142857142858,32.0,0.0,0.0,0.0
29.299363057324847,58.0,50.0,60.0,41.92805484922346
11.76470588235294,3.0,50.0,50.0,24.253562503633294
41.09589041095891,16.0,100.0,100.0,64.10607647560325
38.88888888888889,21.0,0.0,44.44444444444444,41.5739709641549
34.0,46.0,40.0,40.0,36.87817782917155
36.7816091954023,33.0,50.0,50.0,42.88450139351179
32.291666666666664,132.0,33.33333333333333,0.0,0.0
23.18840579710145,23.0,33.33333333333333,33.33333333333333,27.801921874276633
20.588235294117645,10.0,25.0,25.0,22.687130324325754
33.00970873786408,27.0,50.0,28.571428571428577,30.7104955246174
34.146341463414636,48.0,0.0,0.0,0.0
46.835443037974684,93.0,100.0,7.8125,19.128562380225475
30.927835051546392,39.0,0.0,0.0,0.0
34.04255319148936,17.0,0.0,20.0,26.093122922137688
37.288135593220346,19.0,25.0,16.666666666666664,24.92927850046351
45.51724137931034,61.0,66.66666666666666,85.71428571428572,62.46181099289641
22.72727272727273,15.0,20.0,20.0,21.320071635561046
20.338983050847457,24.0,16.666666666666664,22.22222222222222,21.259760138109353
54.545454545454554,14.0,50.0,50.0,52.223296786709355
21.875,19.0,50.0,75.0,40.50462936504913
59.1549295774648,34.0,100.0,100.0,76.91224192380872
26.96629213483146,210.0,50.0,50.0,36.71940368172628
29.33333333333333,14.0,100.0,50.0,38.297084310253524
27.11864406779661,24.0,16.666666666666664,16.666666666666664,21.259760138109353
28.985507246376812,10.0,50.0,41.666666666666664,34.75240234284579
33.33333333333333,34.0,50.0,50.0,40.8248290463863
36.36363636363637,41.0,50.0,50.0,42.640143271122085
34.37500000000001,10.0,50.0,50.0,41.4578098794425
53.086419753086425,53.0,33.33333333333333,33.33333333333333,42.065987746668696
37.5,15.0,50.0,50.0,43.30127018922193
36.0,27.0,33.33333333333333,33.33333333333333,34.64101615137754
57.14285714285714,16.0,50.0,50.0,53.452248382484875
42.99065420560748,41.0,50.0,50.0,46.36305328901855
31.428571428571427,126.0,25.0,25.0,28.030595529069405
26.666666666666668,13.0,100.0,57.14285714285715,39.03600291794133
26.666666666666668,8.0,33.33333333333333,33.33333333333333,29.814239699997195
26.34146341463414,99.0,50.0,40.0,32.46010684802756
30.0,32.0,25.0,25.0,27.386127875258307
18.75,14.0,0.0,33.33333333333333,24.999999999999996
43.69747899159665,34.0,0.0,0.0,0.0
17.64705882352941,9.0,50.0,75.0,36.38034375544994
46.2962962962963,51.0,25.0,58.333333333333336,51.96746370519363
33.33333333333333,15.0,50.0,50.0,40.8248290463863
38.38383838383839,19.0,33.33333333333333,33.33333333333333,35.769557999243986
78.26086956521738,30.0,100.0,100.0,88.46517369293828
27.77777777777778,99.0,0.0,0.0,0.0
34.285714285714285,13.0,50.0,50.0,41.403933560541255
8.51063829787234,2.0,66.66666666666666,66.66666666666666,23.819653367016546
32.25806451612903,16.0,33.33333333333333,33.33333333333333,32.79129178919764
30.76923076923077,26.0,50.0,33.33333333333333,32.025630761017425
48.275862068965516,17.0,0.0,51.19047619047619,49.71181316162278
32.35294117647059,17.0,0.0,22.22222222222222,26.813322217994788
18.579234972677597,146.0,100.0,100.0,43.103636705825174
30.18867924528302,36.0,0.0,0.0,0.0
44.44444444444445,19.0,50.0,45.0,44.721359549995796
27.173913043478265,219.0,0.0,0.0,0.0
41.37931034482759,34.0,40.0,64.0,51.46140167221415
44.44444444444444,27.0,66.66666666666666,28.571428571428577,35.634832254989924
45.5026455026455,107.0,100.0,100.0,67.45564876468501
58.536585365853654,16.0,33.33333333333333,33.33333333333333,44.172610429938615
27.69230769230769,14.0,50.0,50.0,37.210420376762535
31.8407960199005,286.0,0.0,0.0,0.0
38.036809815950924,97.0,100.0,54.92424242424242,45.70714346112752
25.80645161290323,29.0,0.0,12.5,17.960530202677493
28.57142857142857,37.0,0.0,0.0,0.0
38.29787234042553,11.0,0.0,0.0,0.0
41.379310344827594,44.0,50.0,50.0,45.48588261473421
57.89473684210525,11.0,50.0,50.0,53.80275868489703
29.629629629629626,31.0,0.0,24.000000000000004,26.666666666666668
48.00000000000001,18.0,50.0,50.0,48.98979485566357
11.76470588235294,14.0,0.0,0.0,0.0
17.64705882352941,10.0,0.0,0.0,0.0
39.1304347826087,21.0,0.0,29.629629629629633,34.050261230349946
15.92920353982301,11.0,25.0,25.0,19.95570315713218
10.256410256410257,2.0,50.0,50.0,22.645540682891916
35.29411764705881,25.0,40.0,20.0,26.568446566202855
56.52173913043479,18.0,50.0,50.0,53.1609533071195
44.44444444444444,36.0,40.0,40.0,42.16370213557839
30.939226519337016,106.0,50.0,52.08333333333333,40.14247187060279
66.66666666666666,19.0,100.0,50.0,57.735026918962575
33.333333333333336,10.0,50.0,50.0,40.824829046386306
21.739130434782606,15.0,33.33333333333333,33.33333333333333,26.919095102908273
33.24396782841823,253.0,100.0,25.0,28.82879108999293
62.745098039215684,18.0,50.0,50.0,56.01120336112039
30.18867924528302,18.0,20.0,10.0,17.374889710522776
70.0,18.0,100.0,100.0,83.66600265340756
37.73584905660377,18.0,50.0,83.33333333333333,56.07721540920442
4.255319148936169,2.0,33.33333333333333,33.33333333333333,11.909826683508271
41.99999999999999,37.0,50.0,50.0,45.8257569495584
42.10526315789473,22.0,33.33333333333333,29.761904761904763,35.399616270239434
11.538461538461538,6.0,0.0,0.0,0.0
35.84905660377359,43.0,25.0,25.0,29.937040854004586
64.78873239436619,24.0,100.0,86.36363636363636,74.80234304463991
40.81632653061225,37.0,50.0,49.99999999999999,45.17539514526256
18.823529411764707,19.0,0.0,0.0,0.0
16.94915254237288,8.0,50.0,50.0,29.111125486979095
45.90163934426229,50.0,50.0,50.0,47.90701375804085
43.24324324324324,48.0,0.0,66.66666666666666,53.69248441712194
35.928143712574844,59.0,50.0,50.0,42.384043998051226
42.727272727272734,119.0,50.0,50.0,46.22081388685877
67.06586826347306,84.0,66.66666666666666,66.66666666666666,66.8659695527668
40.0,44.0,50.0,50.0,44.721359549995796
27.27272727272727,44.0,0.0,41.26984126984127,33.54908531601309
41.666666666666664,28.0,33.33333333333333,33.33333333333333,37.26779962499649
43.47826086956522,52.0,50.0,50.0,46.62524041201569
33.333333333333336,15.0,66.66666666666666,52.38095238095239,41.78554470186725
43.83561643835617,32.0,50.0,50.0,46.81645887845223
24.390243902439025,17.0,0.0,0.0,0.0
