rougeLsum,length,str_em,Disambig-F1
31.4410480349345,168.0,75.0,41.666666666666664
24.657534246575345,231.0,100.0,25.0
35.483870967741936,181.0,50.0,62.5
42.58064516129033,83.0,50.0,86.36363636363636
40.79601990049751,119.0,100.0,25.0
51.643192488262926,121.0,66.66666666666666,33.33333333333333
35.8974358974359,140.0,50.0,0.0
25.225225225225223,116.0,0.0,0.0
12.977099236641221,216.0,33.33333333333333,55.55555555555555
23.77622377622378,218.0,100.0,90.0
24.169184290030216,223.0,33.33333333333333,33.33333333333333
40.55299539170507,146.0,66.66666666666666,66.66666666666666
35.03649635036496,73.0,20.0,13.333333333333334
31.724137931034484,76.0,50.0,25.0
15.57632398753894,275.0,0.0,0.0
13.852813852813853,130.0,0.0,0.0
21.98952879581152,156.0,100.0,72.22222222222221
29.166666666666664,90.0,25.0,74.99999999999999
32.6241134751773,70.0,50.0,66.66666666666666
31.05590062111801,95.0,33.33333333333333,16.666666666666664
23.63636363636364,160.0,50.0,0.0
39.721254355400696,211.0,50.0,22.22222222222222
26.851851851851848,150.0,0.0,0.0
34.01360544217687,91.0,50.0,25.0
21.714285714285715,93.0,50.0,50.0
28.57142857142857,179.0,50.0,50.0
34.065934065934066,98.0,0.0,25.0
38.92215568862275,198.0,66.66666666666666,57.22222222222223
34.602076124567475,178.0,66.66666666666666,33.33333333333333
19.806763285024157,345.0,50.0,20.0
25.78796561604585,169.0,50.0,50.0
41.97530864197531,46.0,50.0,83.33333333333333
24.836601307189543,76.0,50.0,50.0
48.979591836734684,80.0,16.666666666666664,16.666666666666664
24.05063291139241,118.0,50.0,50.0
27.68166089965398,197.0,50.0,50.0
32.6797385620915,80.0,33.33333333333333,33.33333333333333
34.3558282208589,97.0,50.0,83.33333333333333
28.571428571428577,82.0,0.0,0.0
34.074074074074076,60.0,50.0,50.0
27.411167512690355,104.0,100.0,50.0
27.526881720430108,303.0,75.0,50.0
26.168224299065418,315.0,100.0,25.0
51.94805194805194,85.0,60.0,60.0
45.9214501510574,225.0,50.0,75.0
45.11278195488722,146.0,100.0,50.0
45.23809523809524,87.0,25.0,25.0
34.68208092485549,110.0,66.66666666666666,66.66666666666666
26.823529411764707,312.0,50.0,50.0
19.926199261992622,160.0,0.0,0.0
50.574712643678154,96.0,100.0,41.666666666666664
7.770961145194273,440.0,0.0,0.0
